id,slug,brand_name,description,repo_urls,github_owner_repo
cbe8a735-2119-453d-8362-00537b584bbf,ceiba-cli,ceiba-cli,"* provides a Command line interface * Allows to store, update and retrieve simulation data directly from the command line   Ceiba-cli is a command line interface to interact with the ceiba web service to store/retrieve simulation data from the command line. It provides the add, compute, report and query actions that represent all the possible interaction between the user and the web services that manage the data",https://github.com/nlesc-nano/ceiba-cli,nlesc-nano/ceiba-cli
cc87ef5b-638b-4ca6-826a-d8510e27311f,visor,visor,"<!-- README.md is generated from README.Rmd. Please edit that file -->  # visor  <!-- badges: start -->  [![R-CMD-check](https://github.com/CityRiverSpaces/visor/actions/workflows/R-CMD-check.yaml/badge.svg)](https://github.com/CityRiverSpaces/visor/actions/workflows/R-CMD-check.yaml) <!-- badges: end -->  The goal of visor is to provide a set of tools for visibility analysis.  ## Installation  You can install the development version of visor from [GitHub](https://github.com/) with:  ``` r # install.packages(""pak"") pak::pak(""CityRiverSpaces/visor"") ```  ## Example  This is a basic example which shows you how to solve a common problem:  ``` r library(visor) library(sf)  occluders_geom <- st_sfc(   create_occluder(1, 1, 1, 0.5),   create_occluder(4, 1, 1.5, 0.7),   create_occluder(7, 1, 0.8, 0.8),   create_occluder(2, 5, 2, 1),   create_occluder(5, 5, 1, 1.5),   create_occluder(1, 7, 1.2, 0.6),   create_occluder(7, 7, 1.8, 0.9)) occluders <- st_sf(id = 1:7, geometry = occluders_geom)  line_geom <- st_sfc(st_linestring(matrix(c(0, 3, 9, 3), ncol = 2, byrow = TRUE))) line <- st_sf(id = 1, geometry = line_geom)  vpoints <- get_viewpoints(line, 1)  isovist <- get_isovist(vpoints, occluders, ray_num = 160, ray_length = 5,                        remove_holes = FALSE)  plot(isovist, col = ""blue"") plot(occluders_geom, col = ""grey"", add = TRUE) plot(line_geom, col = ""lightblue"", add = TRUE) plot(vpoints, col = ""red"", add = TRUE) ```  ![](https://raw.githubusercontent.com/CityRiverSpaces/visor/main/man/figures/README-example-1.png)",https://github.com/CityRiverSpaces/visor,CityRiverSpaces/visor
ccad7109-b95b-4522-a8ee-f13e06921181,astroimagesjl,AstroImages.jl,,https://github.com/JuliaAstro/AstroImages.jl,JuliaAstro/AstroImages.jl
ccb05847-12c3-4063-be0b-1482cc9bd098,4tu-code-to-produce-the-results-of-the-publication-reducing-the-soleus-stretch-reflex-with-conditioning-exploring-game-and-impedance-based-biofeedback,Code to produce the results of the publication: “Reducing the Soleus Stretch Reflex with Conditioning: Exploring Game- and Impedance-based Biofeedback”,"This folder contains code to produce the results of ""R. C. van 't Veld, E. Flux, A. C. Schouten, M. M. van der Krogt, H. van der Kooij, E. H. F. van Asseldonk. Reducing the Soleus Stretch Reflex with Conditioning: Exploring Game- and Impedance-based Biofeedback. Frontiers in Rehabilitation Sciences. https://doi.org/10.3389/fresc.2021.742030""",,
ccb40022-333b-41d4-87a3-0eb6d2f5fd4f,4tu-python-code-of-hydrodynamic-model-underlying-the-master-thesis-the-delta-barrier-a-climate-robust-preliminary-design-of-the-delta21-storm-surge-barrier,"Python code of Hydrodynamic Model underlying the master thesis: ""The Delta Barrier - A climate robust preliminary design of the Delta21 storm surge barrier""",This data set includes the python code for the numerical analysis of the hydrodynamics regarding the impact of a (closeable) storm surge barrier on a tidal basin influenced by both the tide and river discharge for the Delta21 project. The code can be run via Python software.,,
cd2065ae-0928-45ab-8bbb-0f1ba89895a9,sfincs-bmi-server,SFINCS-BMI-server,,https://github.com/eWaterCycle/sfincs-bmi-server/,eWaterCycle/sfincs-bmi-server
cd600203-fc2e-4539-9562-e9f9488f9134,aiproteomics,aiproteomics,"This package contains various tools, datasets and ML model implementations from the field of (phospho-)proteomics. It is intended to facilitate the testing and comparison of different neural network architectures and existing models, using the same datasets. Both retention time and fragmentation (MSMS) models are included.  Implementations of existing models from the literature are intended to be modifiable/extendable. For example, so that tests may be carried out with different peptide input lengths etc.",https://github.com/aiproteomics/aiproteomics,aiproteomics/aiproteomics
cd6fcc99-afb7-4a6c-8df1-253b87df153c,4tu-task-aware-connectivity-learning-for-incoming-nodes-over-growing-graphs,Task-aware-connectivity-learning-for-incoming-nodes-over-growing-graphs,Code for the titled paper. Research objective is to find task-aware stochastic attachment models for cold start node inference. Data-sets used are available online.  Synthetic Data: Contains the code for the experimental setup shown in Section IV A of the paper  Movielens100k: Contains the code for the experimental setup shown in Section IV B of the paper (Data-Set used here to be found online)  Blog: Contains the code for the experimental setup shown in Section IV C of the paper (Data-Set used here to be found online),https://data.4tu.nl/v3/datasets/d2cc2e85-0c1d-41b1-9be4-2845bf879875.git,
cd6fea77-939c-40f1-8437-c176f050d0ce,4tu-code-for-evaluating-albedo-change-and-radiative-forcing-from-roof-pv-integration-in-delft,Code for evaluating albedo change and radiative forcing from roof PV integration in Delft,Data and MATLAB code for evaluating albedo change and radiative forcing from roof PV integration in Delft.  This dataset contains the data and scripts created for the project studying the impacts of urban photovoltaic (PV) integration on radiative forcing. The objective of this research is to employ a high-resolution approach to quantify both positive and negative RF effects of distributed urban rooftop PV systems with open-source LiDAR and geo-referenced material data. The city of Delft is used as a study case. The scripts are divided into three parts:  1. Albedo simulation before and after PV integration;  2. Annual PV energy calculation;  3. Positive and negative radiative forcing calculation.   Unzip the file and read 'README.txt'.,https://data.4tu.nl/v3/datasets/fe1b6865-08b7-456b-9bf8-af963b9175aa.git,
cd7dc41c-72d3-4c4e-bf23-abc1dfb0d096,4tu-learning-on-scs,Learning_on_SCs,"This implements the convolutional neural network models on simplicial complexes, including applications of simplex-prediction and trajectory prediction.",https://data.4tu.nl/v3/datasets/82579c3e-d7a1-46c4-b7ba-a5357a1c61dc.git,
cdd7672c-e7dd-4773-b04b-efabaa92aeb0,4tu-supplementary-data-for-the-paper-from-a-to-b-with-ease-user-centric-interfaces-for-shuttle-buses,Supplementary data for the paper 'From A to B with Ease: User-Centric Interfaces for Shuttle Buses',"User interfaces are crucial for easy travel. To understand user preferences for travel information during automated shuttle rides, we conducted an online survey with 51 participants from 8 countries. The survey focused on the information passengers wish to access and their preferences for using mobile, private, and public screens during boarding and travelling on the bus. It also gathered opinions on the usage of Near-Field Communication (NFC) for shuttle bus confirmation and viewing assistance to help passengers stand precisely where the shuttle will arrive, overcoming navigation and language barriers. Results showed that 72.6% of participants indicated a need for NFC and 82.4% for viewing assistance. There was a strong correlation between preferences for shuttle bus schedules, route details (r=0.55), and next-stop information (r=0.57) on mobile screens, suggesting that passengers who value one type of information are likely to value related kinds too.&nbsp;",,
ce40fc2b-aa4b-4be0-aa82-be91aa9b76e7,4tu-code-to-analyse-winch-sizing-for-ground-generator-airborne-wind-energy-systems,Code to analyse winch sizing for ground-generator airborne wind energy systems,"Airborne wind energy is an emerging technology that aims to capture the stronger and more steady higher altitude winds using tethered kites. The size of the winch, defined by its inertia and radius, has an important effect on the dynamics of the overall system for ground-generation concepts. This repository contains code to analyse these dynamics using a linearized simplified model of a ground-generation airborne wind energy system.     The publication related to this code is currently in review and will be linked on this page once published.",https://data.4tu.nl/v3/datasets/4c7e02fc-1b78-4eae-b9ca-f1a5a4ba641c.git,
ce5d6772-1cc4-4d29-8139-1fae4a120204,clindig,ClinDIG,"ClinDIG integrates two software platforms: CanDIG and CARDS to create a rich clinical and genomic data management solution that enables federated analysis while protecting patient privacy. CanDIG offers a suite of federation services to enable privacy-protected clinical and phenotypic data sharing and research across multiple sites. CARDS offers a data management platform that can be configured for your own needs, integrating a UI for questionnaire development, connection to numerous ontologies for data structure, and a patient-facing questionnaire UI for direct data capture.",https://github.com/CanDIG/CanDIGv2,CanDIG/CanDIGv2
ce94eaea-c173-4a11-a604-91307ad693e9,4tu-bluesky-software-underlying-the-publication-improving-algorithm-conflict-resolution-manoeuvres-with-reinforcement-learning,Bluesky software: underlying the publication “Improving Algorithm Conflict Resolution Manoeuvres with Reinforcement Learning”,"Bluesky scenarios and code files used in the work ""Improving Algorithm Conflict Resolution Manoeuvres with Reinforcement Learning"". The scenario files can be used with the Bluesky simulator tool implementation found at https://github.com/TUDelft-CNS-ATM/bluesky.",,
cf0299ea-ea50-41eb-85e1-a484542744e6,linkahead,LinkAhead,"LinkAhead simplifies structured access to all research data and thus reduces the hurdles for current and future researcher.  Storing new kinds of data or changing the structure of existing data is easy due to the flexible, semantic data model of LinkAhead.  A powerful search language provides access not only to the data and its contents, but also to interlinked data sets at any hierarchical depth.  LinkAhead offers an intuitive data access and visualization via a user friendly web interface.  You can rely on open APIs and clients in various programming languages like Python, C, C++ and Octave/Matlab as well as ready to use toolkits for automation.   LinkAhead adapts to your unique setup and mix of data sources. The software can integrate Electronic Lab Notebooks (ELNs), databases, repositories, machines or any other source that provides data in a structured manner. LinkAhead can be configured to automatically detect new and updated research data and reference it in the system. A precise versioning history and the flexibility of the underlying data model allows you to operate safely without putting your research data at risk. With your data set brought together in one place, you have new opportunities in terms of search, API access and collaboration.  - FAIR data with ease - Automated data integration and efficient searchability - Agile data model adaptable at any time",https://gitlab.com/linkahead/linkahead-server,
cfd3bd0a-cd1f-494f-8f9f-2d7a4ba79f4e,4tu-pystreed,pystreed,"STreeD is a framework for optimal binary decision trees with separable optimization tasks. A separable optimization task is a task that can be optimized separately for the left and right subtree. The current STreeD Framework implements a broad set of such optimization tasks, from group fairness constraints to prescriptive policy generation. For an explanation of each application, see below. For details on what tasks are separable and how the algorithm works, see our paper.",https://data.4tu.nl/v3/datasets/2aab49f2-a61b-456d-88d0-679b3e9103ac.git,
cfd4a3da-11df-4d4b-98ff-7d9905675ab4,4tu-code-supporting-the-paper-stability-of-a-two-dimensional-biomorphoelastic-model-for-post-burn-contraction,Code supporting the paper: Stability of a two-dimensional biomorphoelastic model for post-burn contraction,"This online resource shows an archived folder including Matlab files used for the paper Stability of a two‑dimensional morphoelastic model for post‑burn contraction. Within the archived folder, one finds the Matlab live scripts Stability.mlx and Convergence.mlx, for the stability validation and convergence study, respectively. The code uses parallel computing with 5 processors.&nbsp;     Within the scripts, there are comments explaining the code.&nbsp;We note that the numerical study takes a few hours. The data that the codes creates can be found in the linked online resource Data supporting the paper: 2D stability. Within the subfolder Convergence, one finds a dataset containing the nodes on which we compute the convergence order. These are the nodes that exist in all the simulations where we used different resolutions.  &nbsp;",,
d030f1dc-582f-41d5-a1c7-a5af5feaed6a,4tu-aps,APS,This Python package contains the Python implementation of the empirical method from the Asses Pedestrian model Speed (APS) framework.,https://data.4tu.nl/v3/datasets/cad584e6-eeb5-4aac-97e6-53f87d6e578e.git,
d0965468-129a-4a47-ac20-6f6d5727173a,gamebus-fhir-layer,GameBus FHIR Layer,"Gamebus FHIR layer is a framework to enable GameBus platform to provide FHIR service.  It is built on a technology stack of open source software and consists of two main parts: a mapping engine and a FHIR web server (see the diagram). The two components are integrated into the FHIR layer in order for GameBus to provide FHIR compliant data.  Though it is developed for GameBus platform, it can be easily reused for other healthcare systems with some adaptations to the details.  ![diagram](https://raw.githubusercontent.com/nwo-strap/gamebus-fhir-layer/main/docs/source/image/architecture.png)   ## Check the doc and software for details:  - [Tutorials and documentation](https://fhir-layer.readthedocs.io) - [Docker image](https://hub.docker.com/r/nlesc/gamebus-fhir-layer) - [Source code](https://github.com/nwo-strap/gamebus-fhir-layer)  - [Poster](https://zenodo.org/record/7261350) for HealthRI 2022 conference",https://github.com/nwo-strap/gamebus-fhir-layer,nwo-strap/gamebus-fhir-layer
d09c42fe-02f1-4b59-b597-98756822bd53,4tu-rockin-webapp,rockin-webapp,"A simple webapp developed in Python to register rock samples collected from a well or borehole. This tool was developed to use the existing data-entry forms of an MS Access database (published here) as a front-end client connected to a remote MySQL database. It includes a Django data model for a MySQL database, as well as scripts to migrate data from Microsoft Access to MySQL. The data model was developed the package Pydantic, helps to describe relationships between entities without having to rely on a specific implementation, webapp or database. This data model can also be used to generate schemas.    Initially, this webapp would have been used to register samples from the geothermal well installed on TU Delft campus (https:www.tudelft.nl/geothermalwell) but drilling activities ended before the tool was completed. However, this sample registration tool could be of interest for other borehole drilling projects.     The webapp was developed by Jose Urra Llanusa, software developer from TU Delft Digital Competence Centre (DCC), and the pydantic data model is based on the data model from the MS Access database developed by Liliana Vargas Meleza, Data Manager of the geothermal well.",https://data.4tu.nl/v3/datasets/33ef5067-bfd7-46a0-aff8-edbe70773374.git,
d0cbdac9-eee0-4642-baed-3697273f2c2b,pdb2sql,pdb2sql,"* a powerful pdb2sql object to convert biomolecular structure data (in PDB format) in SQL database * strcuture transformation functions (rotations, translations...) * to calcualte structure interface (contact atoms and residues) * to calculate structure similarity (iRMSD, lRMSD, FNAT, DockQ...)  pdb2sql easily allows to load a PDB file in an object. Once loaded, the data can be parsed using SQL queries. To facilitate the adoption of the tool simple methods have been developped to wrap the SQL queries in simple methods.  Quick examples and documentation are available on https://pdb2sql.readthedocs.io.",https://github.com/DeepRank/pdb2sql,DeepRank/pdb2sql
d0f8c3cd-bcd1-4aaa-9633-33aed096f349,wearda,WEARDA,"We present WEARDA, the open source WEARable sensor Data acquisition software package. WEARDA facilitates the acquisition of human activity data with smartwatches and is primarily aimed at researchers who require transparency, full control, and access to raw sensor data. It provides functionality to simultaneously record raw data from four sensors—tri-axis accelerometer, tri-axis gyroscope, barometer, and GPS—which should enable researchers to, for example, estimate energy expenditure and mine movement trajectories.  A Samsung smartwatch running the Tizen OS was chosen because of 1) the required functionalities of the smartwatch software API, 2) the availability of software development tools and accessible documentation, 3) having the required sensors, and 4) the requirements on case design for acceptance by the target user group.  WEARDA addresses five practical challenges concerning preparation, measurement, logistics, privacy preservation, and reproducibility to ensure efficient and errorless data collection. The software package was initially created for the project “Dementia back at the heart of the community”, and has been successfully used in that context.",https://github.com/LiacsProjects/Wearda,LiacsProjects/Wearda
d0fda92a-5296-47d0-9e0d-810961fd5662,4tu-software-for-smart-3d-super-resolution-microscopy-reveals-the-architecture-of-the-rna-scaffold-in-a-nuclear-body,"Software for ""Smart 3D super-resolution microscopy reveals the architecture of the RNA scaffold in a nuclear body""","This software repository contains the code accompanying the paper ""Smart 3D super-resolution microscopy reveals the architecture of the RNA scaffold in a nuclear body"". The repository includes a python algorithm to automatically detect and image paraspeckles using an Abberior STED microscope, as well as Matlab code to rotationally and translationally align the resulting paraspeckle images and perform shape and polarity analyses on them.",,
d1a7a0df-a7a8-43af-aded-4c93a80980cb,lilio,Lilio,"Lilio helps you to organize timeseries data in such a way that it can easily be used in a machine learning workflow. It is geared towards predictions of events with (annual) return periods. Lilio distinguishes between target and precursor periods (features) and stacks the timeseries such that targets from different years are treated as independent records (samples).   Concretely, Lilio helps you to:  - Define target and precursor periods - Resample and reshape input data  - Split data into train-test sets - Avoid information leakage between train/test sets",https://github.com/AI4S2S/lilio,AI4S2S/lilio
d1d6624a-06a3-4be8-b77e-7e4be2f9bd61,4tu-artifact-for-the-paper-efficient-formally-verified-maximal-end-component-decomposition-for-mdps,"Artifact for the paper ""Efficient Formally Verified Maximal End Component Decomposition for MDPs""","This artifact contains the proofs of correctness of an algorithm for maximal end component (MEC) decomposition as well as a modified version of mcsta from the Modest Toolset with models to reproduce the benchmarks. The high-level proofs are described in the paper ""Efficient Formally Verified Maximal End Component Decomposition for MDPs"" accepted at FM 2024. The proof is divided into a correctness proof for the abstract algorithm, an proof of correctness for the different data structures and a refinement to LLVM that is done using the Isabelle Refinement Framework. Running the proofs yields an LLVM implementation of the MEC algorithm. Once compiled into a library, it can directly be used by our modified version of mcsta to reproduce the experiments in our paper. To streamline the process, we have provided small scripts that perform basic tasks automatically (e.g. copying, moving, removing files and running mcsta).     This artifact is designed to run on a 64-bit Linux distribution (or Virtual Machine) with at least 16GB, although we recommend 32 GB or more to run the benchmarks. It installations of clang, Isabelle/HOL with the AFP and python3. If you use the Virtualbox virtual machine, these will be preinstalled. This virtual machine is based on the TACAS23-AEC, username and password are tacas23.     The artifact contains a link to a git repository to run the artifact directly on your machine. If you would like to run the artifact in a virtual machine, download the mec-artifact-vm.ova file.",https://data.4tu.nl/v3/datasets/a80bcdc5-8fc3-419f-897c-bfaf18fdd21f.git,
d22657c3-7958-471f-86cd-c9ed91383a11,4tu-conversion-tool-foam-to-nastran,Conversion tool: foam to Nastran,"This is the conversion tool that can be used to convert a Foam mesh into Nastran. There are some softwares such as COMSOL Multiphysics that imports mesh in the Nastran format. The meshing softwares designed for the OpenFOAM generally have the tool to convert into Fluent format but not in the Nastran format. With this tool, the conversion of Hexahedral, Tetrahedral, Pyramid and Prism elements into Nastran format is possible. The tool can be easily extended for other types of elements.",,
d22c72e7-64a8-4afd-b042-d8a99e3b1b6f,eegageprediction,EEG_age_prediction,This is a set of Jupyther notebooks for EEG signal processing. It allows the user to run ML and DL models to predict the chronological age of kids.,https://github.com/eegyolk-ai/EEG_age_prediction,eegyolk-ai/EEG_age_prediction
d2a49dcb-5127-4ab9-9baa-ac7f4b03274a,seahtrue,seahtrue,,https://github.com/vcjdeboer/seahtrue,vcjdeboer/seahtrue
d2ae3978-7d0f-48b2-9f04-c9bde2210c83,dune,DUNE (Distributed and Unified Numerics Environment),"**DUNE**, the *Distributed and Unified Numerics Environment* is a modular toolbox for solving partial differential equations (PDEs) with grid-based methods. It supports the easy, flexible, and efficient implementation of finite element and finite volume methods. DUNE is written in C++, but has interfaces to Python as well.  ![DUNE design](https://www.dune-project.org/img/dunedesign.png)  The underlying idea of DUNE is to create slim interfaces that allow the efficient use of legacy and/or new libraries. Modern C++ programming techniques enable very different implementations of the same concept using a common interface at a very low overhead. Thus, DUNE ensures efficiency in scientific computations and supports high-performance computing applications.  Particular highlights are:   * A generic interface for finite element grids.  This interface allows to use a wide range of very different [grid data structures](https://www.dune-project.org/doc/grids/) from the same code  * An interface for [finite element bases](https://www.dune-project.org/modules/dune-functions/), together with a generic mechanism to construct complicated bases from simpler ones  * The [Iterative Solver Template Library](https://www.dune-project.org/modules/dune-istl/), featuring vector and matrix data structures that allow for many general nesting patterns  DUNE is free software licensed under the GPL (version 2) with a so-called ""runtime exception"" (see [**license**](https://www.dune-project.org/about/license/)). This licence is similar to the one under which the libstdc++ libraries are distributed. Thus, it is possible to use DUNE even in proprietary software.  #### DUNE is based on the following main principles:  * Separation of data structures and algorithms by abstract interfaces: _This provides more functionality with less code and also ensures maintainability and extendability of the framework._  * Efficient implementation of these interfaces using generic programming techniques: _Static polymorphism allows the compiler to do more optimizations, particularly function inlining, allowing the interface to have very small functions (implemented by one or few machine instructions) without a severe performance penalty. In essence, the algorithms are parametrized with a particular data structure, and the interface is removed at compile time. Thus the resulting code is as efficient as if it would have been written for the special case._  * Reuse of existing finite element packages with a large body of functionality: _In particular, the finite element codes UG, ALBERTA, and ALUGrid have been adapted to the DUNE framework. Thus, parallel and adaptive meshes with multiple element types and refinement rules are available. All these packages can be linked together in one executable._   ### Modules  The framework consists of several modules, which are downloadable as separate packages. There is a set of [core modules](https://www.dune-project.org/groups/core/) used by most other packages. The [dune-grid](https://www.dune-project.org/modules/dune-grid/) core module already contains some grid implementation, and further [grid managers](https://www.dune-project.org/groups/grid/) are available as extra modules. Main [discretization modules](https://www.dune-project.org/groups/disc/) provide the infrastructure for solving partial differential equations using DUNE, and are available as separate modules. The modular structure of DUNE allows for using a small set of the modules (e.g., only the solver module [dune-istl](https://www.dune-project.org/modules/dune-istl/) or the module [dune-localfunctions](https://www.dune-project.org/modules/dune-localfunctions/) containing shape functions without, for example, using the [dune-grid](https://www.dune-project.org/modules/dune-grid/) or a full discretization module).  For further information, see the main [features](https://www.dune-project.org/about/features/), read the [documentation for application writers](/groups/tutorial/), or get in touch with the [people actively developing DUNE](https://www.dune-project.org/community/people/).",https://gitlab.dune-project.org/core/dune-common,
d2c37434-418b-4d5e-8d5f-9f3a96a18384,scriptcwl,scriptcwl,"* Create CWL workflows without learning CWL or YAML * Make workflows by programming  * Design workflows interactively in Jupyter notebooks  Scriptcwl is a Python package for creating Common Workflow Language (CWL) workflows by writing a Python script instead of manually typing YAML or using a GUI. To work with scriptcwl, you need to give it a bunch of CWL CommandLineTools. Then you subsequently specify the workflow inputs, steps, and workflow outputs, and save the result to a file. This can be done interactively in a Jupyter notebook. A scriptcwl script to generate a workflow provides a concise and transparent representation of your workflow; one that is much more readable than YAML.",https://github.com/nlesc/scriptcwl,nlesc/scriptcwl
d2c4aee5-4984-42ec-ae56-687029854fc7,grlc,grlc,* Builds a web API for users who need access to triple store data without requiring SPARQL  * Creates an API from SPARQL queries stored on a github repository  * No need to know how to write SPARQL queries,https://github.com/CLARIAH/grlc,CLARIAH/grlc
d2e33d09-42db-413a-9b2e-9e9aabea4ad7,datastream,DataStream,"DataStream Initiative is a registered Canadian charity dedicated to advancing freshwater protection through open data flows. The online DataStream hubs improve access to water quality data in Canada and are delivered in collaboration with regional monitoring networks. Mackenzie DataStream was developed through a unique collaboration between The Gordon Foundation and the Government of the Northwest Territories, Mackenzie DataStream's founding partner.",,
d3183c2f-dd78-4413-929d-35e0a9ce9923,4tu-code-underlying-the-bsc-thesis-efficient-auditory-coding-for-bat-vocalizations,Code underlying the BSc thesis: Efficient Auditory Coding for Bat Vocalizations,"This is the pipeline I used for my Bachelor's Thesis on Efficient Auditory Coding for Bat Vocalizations. It includes four Python notebooks. The first one, 'download', includes scripts for downloading bat recordings from the ChiroVox dataset, as bulk download functionality is not available. The second one, 'preprocessing',  contains analytics about the data distribution, as well as preprocessing steps, such as resampling, denoising and cropping the data into individual bat calls using a custom energy-based approach at bat call detection. Lastly, the third and fourth notebooks, namely 'analysis' and 'results' include tests about the performance of auditory kernels, their relative usage and activation patterns, as well as clustering of bat calls using low-fidelity reconstructions and sparsity experiments.",,
d38281f6-ca97-4c7e-a5e0-15227d7ac953,4tu-codan,CODaN,"Common Objects Day and Night (CODaN) is an image classification dataset for zero-shot day-night domain adaptation / generalization.     The CODaN dataset consists of 15,500 224x224 colour images in 10 classes, with 1,550 images per class. There are 10,000 training images, 500 validation images, 2,500 daytime test images and 2,500 nighttime test images.     The dataset is collected from the excellent&nbsp;COCO,&nbsp;ImageNet&nbsp;and&nbsp;ExDark&nbsp;datasets. All images are filtered and cropped such that they have the same dimensions and are completely mutually exclusive, i.e. do not contain objects of different classes, nor do belong objects to multiple classes.",https://data.4tu.nl/v3/datasets/96065c4f-3aca-4c60-897e-16c7f6a23530.git,
d38c2dd3-d257-453a-b9f3-72f8044b4106,lxcat-schema,LXCat schema,,https://gitlab.com/LXCat-project/lxcat/-/tree/main/packages/schema,
d3968223-a694-402e-84f1-51692fcaa04a,powersensor3,PowerSensor3,"PowerSensor is a tool that measures the instantaneous power consumption of PCIe cards and SoC development boards like GPUs, Xeon Phis, FPGAs, DSPs, and network cards, at sub-millisecond time scale. It consists of a commodity microcontroller, commodity current sensors, and (for PCIe devices) a PCIe riser card. The microcontroller reports measurements to the host via USB. A small host library allows an application to determine its own energy efficiency. The high time resolution provides much better insight into energy usage than low-resolution built-in power meters (if available at all), as PowerSensor enables analysis of individual compute kernels.",https://github.com/nlesc-recruit/PowerSensor3,nlesc-recruit/PowerSensor3
d3a6595d-1fb5-4a9a-a36c-d625e7c5148d,xenon-docker-images,Xenon Docker images,For developers of libraries that need to interact with different file systems and batch schedulers like Xenon. The Docker images in this repository can be used to write integration tests to make sure the library works against a real-life file system or batch scheduler.   For example a developer of a library that submits jobs to a [Slurm batch scheduler](https://slurm.schedmd.com/) can spin up a Slurm v20 Docker container and test if the commands the library sends to Slurm are actually working.   The spinning up of a Docker image in a test suite can be done using [testcontainers](https://testcontainers.org).,https://github.com/xenon-middleware/xenon-docker-images,xenon-middleware/xenon-docker-images
d4f62e8a-83f7-4d2e-b5c6-c6696578f494,orange3-argument-add-on,Orange3 Argument Mining Add-on,"This work is an open-source Python package that implements a pipeline of processing, analyzing, and visualizing an argument corpus and the attacking relationship inside the corpus. It also implements the corresponding GUIs on a scientific workflow platform named [Orange3](https://orangedatamining.com/), so that users with little knowledge of Python programming can also benefit from it.  The package contains three components that can be used to build the workflow:  - Chunker: Split arguments into smaller chunks, learn topics of chunks through topic modeling, measure sentiment and important of chunks within arguments. - Processor: Merge chunks and meta back to arguments, compute coherence and other potential measurements of arguments. - Miner: Build attack network of arguments, label supportive and defeated arguments based on the network structure.",https://github.com/EyeofBeholder-NLeSC/orange3-argument,EyeofBeholder-NLeSC/orange3-argument
d581314b-c2b3-4d3c-b51d-138b20697235,quantum-newton-raphson,Quantum Newton Raphson,,https://github.com/quantumapplicationlab/quantumnewtonraphson,quantumapplicationlab/quantumnewtonraphson
d5f97fb4-c491-4f70-bc4a-2bf6d7d0cb44,4tu-p1-data-combination-code,P1-data-combination-code,"Code to reproduce the figures of the paper ""Changing Sea Level, Changing Shorelines: Integration of Remote Sensing Observations at the Terschelling Barrier Island"". This research combines and compares different types of coastal remote sensing datasets in order to&nbsp;assess the potential of remote sensing techniques to detect a geometrical relationship between sea level rise and shoreline retreat for a case study at the Terschelling barrier island at the Northern Dutch coast. The code is written in python and organized in jupyter notebooks, relying on various open source python libraries.",https://data.4tu.nl/v3/datasets/b8cdd141-1c95-4472-9117-42216bf270f7.git,
d5fb092f-b738-483c-a3f7-52003874b2d5,bridgedb-java,BridgeDb Java,"BridgeDb Java is a library that maps identifiers from one source to another. For example, it can map NCBI Gene identifiers to Ensembl gene identifiers, and DOIs to PubMed identifiers.  For example, the following code shows how identifiers for the ChEBI data source can be used:  ```Java DataSource chebi = DataSource.getExistingByFullName(""ChEBI""); assertNotNull(chebi); assertEquals(""urn:miriam:chebi:1234"", chebi.getMiriamURN(""1234"")); assertEquals(""chebi"", chebi.getCompactIdentifierPrefix()); ```",https://github.com/bridgedb/bridgedb,bridgedb/bridgedb
d68cd53a-5692-4d7c-ab3e-25b664e1aa33,4tu-code-for-the-publication-vibration-induced-friction-modulation-for-a-general-frequency-of-excitation,Code for the publication: Vibration-induced friction modulation for a general frequency of excitation,"MATLAB script to reproduce results from:   E. Sulollari, K. N. van Dalen, and A. Cabboi  ""Vibration-induced friction modulation for a general frequency of excitation""  Journal of Sound and Vibration, Vol. 573, 118200, 2024.      This paper corresponds to Chapter 4 of the dissertation  ""Vibration-induced friction modulation""     This script generates the results shown in the figures of the paper.     Author: Enxhi Sulollari",,
d68fec23-e143-4a02-ac5c-8f405744f9a3,4tu-netlogo-model-agent-based-simulation-of-west-asian-urban-dynamics-impact-of-refugees,"NetLogo model: ""Agent-Based Simulation of West Asian Urban Dynamics: Impact of Refugees""","NetLogo model corresponding to the JASSS article ""Agent-Based Simulation of West Asian Urban Dynamics: Impact of Refugees""",,
d71feea9-090b-49c5-9d4f-4196ddede03e,case-law-app,Case Law App,"* Provides a graphical representation of Dutch case law for researchers * Allows exploring the network of citations between court decisions * Contains an example network about employer liability   The law is a text that describes what a person or legal entity can and cannot do. However, the law is somewhat open to interpretation. This interpretation is done by judges whenever a case is brought to court. Over time, the outcome of individual cases build what is called _case law_.  Because consistency is crucial for the fair application of the law, cases often reference other cases: if the reasoning behind a ruling in one case also applies to another case, then the ruling should be the same. To warrant consistency it is thus paramount that any relevant rulings from previous cases are identified. Conventionally, both the justice department and the defense depend on legal experts to make this identification when preparing a case. However, court rulings are often difficult to understand, there is only limited time available, and even experts are not aware of all cases that may be relevant.  To help mitigate this situation, the Netherlands eScience Center worked together with Maastricht University to develop an interactive visualization that assists the legal community at large (prosecutors, judges, lawyers, legal aids, but also researchers and students) in analyzing case law.  The visualization has been implemented as follows. The collective of cases that together make up case law can be thought of as a network, or _graph_. Each node in the graph represents a case, while the edges represent references to other cases. The graph is represented visually to make it easy for a non-technical user to discover which cases are related. By using metrics from graph theory, such as _in-degree_, _out-degree_, _betweenness_, etc., the nodes in the graph can be annotated with additional information. The additional information helps a researcher quickly assess a node's importance.",https://github.com/NLeSC/case-law-app,NLeSC/case-law-app
